,Sentences,Title,Harry Potter
4260,  we found the child awake ,Dracula,False
4261, it had had a sleep and takensome food and altogether wa going on well ,Dracula,False
4262, dr vincenttook the bandage from it throat and showed u the punct ure ,Dracula,False
4263, there wa no mistaking the similarity to those whichhad been on lucy throat ,Dracula,False
4264, they were smaller and the edgeslooked fresher that wa all ,Dracula,False
4265, we asked vincent to what heattributed them and he replied that it must have been abite of some animal perhap a rat but for hi own part hewa inclined to think it wa one of the bat which are sonumerou on the northern height of london ,Dracula,False
4266, out of so manyharml one he said there may be some wild specimenfrom the south of a more malignant specie ,Dracula,False
4267, some sailor mayhave brought one home and it managed to escape or even fromthe zoological garden a young one may have got loose or onebe bred there from a vampire ,Dracula,False
4268, these thing do occur you know ,Dracula,False
4269, only ten day ago a wolf got out and wa i believe traced up in thi direction ,Dracula,False
4270, for a week after the childrenwere playing nothing but red riding hood on the heath and inevery alley in the place until thi `bloofer lady scarecame along since then it ha been quite a gala time withthem ,Dracula,False
4271, even thi poor little mite when he woke up today asked the nurse if he might go away ,Dracula,False
4272, when she asked him whyhe wanted to go he said he wanted to play with the `blooferlady ,Dracula,False
4273,  i hope said van helsing that when you are sendingthe child home you will caution it parent to keep strictwatch over it ,Dracula,False
4274, these fancie to stray are most dangerou and if the child were to remain out another night it wouldprobably be fatal ,Dracula,False
4275, but in any case i suppose you will notlet it away for some days ,Dracula,False
4276,  certainly not not for a week at least longer if thewound i not healed ,Dracula,False
4277,  our visit to the hospital took more time than we hadreckoned on and the sun had dipped before we came out ,Dracula,False
4278, whenvan helsing saw how dark it wa he said there i not hurry ,Dracula,False
4279, it i more late than i thought ,Dracula,False
4280,come let u seek somewhere that we may eat and then weshall go on our way ,Dracula,False
4281,  we dined at `jack straw castle along with a littlecrowd of bicyclist and other who were genially noisy ,Dracula,False
4282,aboutten oclock we started from the inn ,Dracula,False
4283, it wa then very dark and the scattered lamp made the darkn greater when wewere once outside their individual radiu ,Dracula,False
4284, the professor hadevidently noted the road we were to go for he went on un hesitatingly but a for me i wa in quite a mixup a tolocality ,Dracula,False
4285, a we went further we met fewer and fewer people till at last we were somewhat surprised when we met even thepatrol of horse police going their usual suburban round ,Dracula,False
4286, atlast we reached the wall of the churchyard which we climbedover ,Dracula,False
4287, with some little difficulty for it wa very dark andthe whole place seemed so strange to u we found the west enra tomb ,Dracula,False
4288, the professor took the key opened the creakydoor and standing back politely but quite unconsciously motioned me to precede him ,Dracula,False
4289, there wa a deliciou irony inthe offer in the courtlin of giving preference on such aghastly occasion ,Dracula,False
4290, my companion followed me quickly andcautiously drew the door to after carefully ascertainingthat the lock wa a falling and not a spring one ,Dracula,False
4291, in thelatter case we should have been in a bad plight ,Dracula,False
4292, then hefumbled in hi bag and taking out a matchbox and a piece ofcandle proceeded to make a light ,Dracula,False
4293, the tomb in the daytime and when wreathed with fresh flower had looked grim andgruesome enough but now some day afterward when theflower hung lank and dead their white turning to rust andtheir green to brown when the spider and the beetle hadresumed their accustomed dominance when the time discoloredstone and dust encrusted mortar and rusty dank iron andtarnished bras and clouded silver plating gave back thefeeble glimmer of a candle the effect wa more miserableand sordid than could have been imagined ,Dracula,False
4294, it conveyed irr esistibly the idea that life animal life wa not the onlything which could pas away ,Dracula,False
4295,  van helsing went about hi work systematically ,Dracula,False
4296, hold ing hi candle so that he could read the coffin plate andso holding it that the sperm dropped in white patche whichcongealed a they touched the metal he made assurance oflucy coffin ,Dracula,False
4297, another search in hi bag and he took out aturnscrew ,Dracula,False
4298,  what are you going to do ,Dracula,False
4299,  to open the coffin ,Dracula,False
4300, you shall yet be convinced ,Dracula,False
4301,  straightway he began taking out the screw and finallylifted off the lid showing the casing of lead beneath ,Dracula,False
4302, thesight wa almost too much for me ,Dracula,False
4303, it seemed to be a much anaffront to the dead a it would have been to have strippedoff her clothing in her sleep whilst living ,Dracula,False
4304, i actually tookhold of hi hand to stop him ,Dracula,False
4305,  he only said you shall see and again fumbling in hisbag took out a tiny fret saw ,Dracula,False
4306, striking the turnscrew throughthe lead with a swift downward stab which made me wince hemade a small hole which wa however big enough to admitthe point of the saw ,Dracula,False
4307, i had expected a rush of ga from theweek old corpse ,Dracula,False
4308, we doctor who have had to study our dan ger have to become accustomed to such thing and i drewback toward the door ,Dracula,False
4309, but the professor never stopped fora moment ,Dracula,False
4310, he sawed down a couple of feet along one side ofthe lead coffin and then acros and down the other side ,Dracula,False
4311,taking the edge of the loose flange he bent it back towardsthe foot of the coffin and holding up the candle into theaperture motioned to me to look ,Dracula,False
4312,  i drew near and looked ,Dracula,False
4313, it wascertainly a surprise to me and gave me a considerable shock but van helsing wa unmoved ,Dracula,False
4314, he wa now more sure than everof hi ground and so emboldened to proceed in hi task ,Dracula,False
4315,  i felt all the dogged argumentativen of my natureawake within me a i answered him i am satisfied thatlucy body i not in that coffin but that only prove onething ,Dracula,False
4316,  and what i that friend john ,Dracula,False
4317,  that it i not there ,Dracula,False
4318,  that i good logic he said so far a it goe ,Dracula,False
4319, buthow do you how can you account for it not being there ,Dracula,False
